,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
84,3.778238052923954e-05,4.778654922862821,60.0,0.0,0.3333333432674408,0.25,0.5,1.581470233502842,45.45454545454545,0.8,0.6060606241226196,0.75,0.550000011920929,4.918005681005912e-05,4.193762317297343,36.36363636363637,0.5,0.222222238779068,0.20000000298023224,0.25,4.618419091523049e-05,1.3865927462433558,62.5,0.8,0.6500000357627869,0.6000000089406967,0.7333333492279053,0.00010215536706271952,1.755337346857198,62.5,0.5625,0.5714285373687744,0.6666666865348816,0.5,6.687585361934158e-05,2.904291816307575,50.0,0.7777777777777778,0.5714285373687744,0.5,0.6666666865348816,1.192326638253795e-06,1.6130128424400174,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,8.988031986257905e-05,3.1388430703977264,42.857142857142854,0.4166666666666667,0.5,0.4000000059604645,0.6666666865348816,2.143125661545651e-05,1.2241877558304999,66.66666666666666,0.65,0.40000003576278687,0.4000000059604645,0.4000000059604645,4.6242060510555e-05,2.2219718669513373,68.42105263157895,0.8125,0.7777777910232544,0.7333333492279053,0.8333333333333334,1.99475679810459e-06,4.296924672399591,50.0,0.3125,0.3333333432674408,0.30000001192092896,0.375,3.03013125203377e-05,0.8317083739205258,90.0,1.0,0.9545454680919647,0.9166666567325592,1.0,3.3923032560991605e-06,0.31510383304024825,80.0,1.0,0.7777778208255768,0.75,0.9000000059604645,2.1606508825096287e-05
85,0.00010262291892924103,4.7306683517484105,60.0,0.13333333333333333,0.20000000298023224,0.25,0.1666666716337204,1.5935550873303215,45.45454545454545,0.3333333333333333,0.3333333432674408,0.3333333432674408,0.3333333432674408,8.299461659335056e-06,4.23404734694579,36.36363636363637,0.40625,0.4583333432674408,0.375,0.625,9.244581866804642e-06,1.4224705606683354,62.5,0.8,0.6500000357627869,0.6000000089406967,0.7333333492279053,8.412355955106639e-05,1.749124642565559,50.0,0.5625,0.5,0.5,0.5,0.00011559391634272208,2.9931594122649314,50.0,0.7777777777777778,0.5714285373687744,0.5,0.6666666865348816,6.365165723916836e-06,1.577640891862775,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,5.413028517939649e-05,3.208110421799296,42.857142857142854,0.4166666666666667,0.5,0.4000000059604645,0.6666666865348816,9.108088075545351e-06,1.2290670444596161,66.66666666666666,0.6833333333333333,0.40000003576278687,0.4000000059604645,0.4000000059604645,2.294701687230654e-05,2.259135053929158,68.42105263157895,0.7444444444444445,0.5185185472170512,0.5166666706403097,0.5333333412806193,2.768165521255794e-06,4.312647485433834,50.0,0.375,0.3333333432674408,0.30000001192092896,0.375,2.1124019251725265e-05,0.8710817310098857,90.0,0.75,0.944444477558136,0.9000000059604645,1.0,3.703388239715944e-05,0.3133316846242337,80.0,0.75,0.7777778208255768,0.9000000059604645,0.75,2.766873816104087e-05
86,7.25588650107879e-05,4.761728362493281,60.0,0.13333333333333333,0.20000000298023224,0.25,0.1666666716337204,1.5818168099183458,45.45454545454545,0.75,0.6060606241226196,0.550000011920929,0.75,2.9472981535276222e-05,4.245965578274467,36.36363636363637,0.7333333333333334,0.222222238779068,0.1666666716337204,0.3333333432674408,4.606517475990473e-05,1.408403668378409,62.5,0.78125,0.6500000059604645,0.5833333432674408,0.75,4.548103203394255e-05,1.760496334787607,50.0,0.5625,0.5,0.5,0.5,8.257920620908275e-05,2.9908723175573257,50.0,0.7777777777777778,0.5714285373687744,0.5,0.6666666865348816,5.093481595564569e-08,1.6137207872687038,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,0.000156905783284541,3.2222692874508567,42.857142857142854,0.4166666666666667,0.5,0.4000000059604645,0.6666666865348816,2.5455940361330592e-05,1.2198055109666333,66.66666666666666,0.625,0.8333333432674408,0.800000011920929,0.875,6.056516172684381e-05,2.263952083403557,68.42105263157895,0.75,0.4682539701461792,0.4603174726168315,0.5,1.20816941377406e-06,4.325916404220768,50.0,0.71875,0.722222238779068,0.7000000029802322,0.75,2.5176755198815197e-05,0.8726699440854488,90.0,0.75,0.944444477558136,0.9000000059604645,1.0,9.194742709872186e-06,0.309884300044541,80.0,0.9666666666666667,0.9000000357627869,0.9000000059604645,0.9000000059604645,1.2596290708643086e-05
87,0.00017411754275493662,4.810072967404656,60.0,0.34375,0.1666666716337204,0.25,0.125,1.5572121946309752,45.45454545454545,0.7916666666666667,0.550000011920929,0.5416666716337204,0.75,9.458677648173662e-05,4.213469121491623,36.36363636363637,0.31666666666666665,0.20000001788139343,0.20000000298023224,0.20000000298023224,1.1583720722511759e-05,1.383232910480359,62.5,0.8,0.6500000357627869,0.6000000089406967,0.7333333492279053,5.2981648786556935e-05,1.7862813036735743,50.0,0.5,0.5,0.5,0.5,0.00010706389812917192,2.8949126315559925,50.0,0.7777777777777778,0.5714285373687744,0.5,0.6666666865348816,7.672918049137204e-06,1.5791753158184716,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,1.0099083984087493e-05,3.162395790167017,42.857142857142854,0.4166666666666667,0.5,0.4000000059604645,0.6666666865348816,3.931468724258232e-06,1.229891040356904,66.66666666666666,0.65,0.3636363744735718,0.3333333432674408,0.4000000059604645,3.0254223998560618e-05,2.225179491467216,68.42105263157895,0.8444444444444444,0.6534391641616821,0.6111111144224802,0.8222222328186035,2.549457702419326e-06,4.319396768692368,50.0,0.55,0.5833333432674408,0.7000000029802322,0.5833333432674408,4.6848482201490945e-05,0.8328342946995464,90.0,0.75,0.944444477558136,0.9000000059604645,1.0,1.567637703205807e-05,0.31333133303180116,80.0,1.0,0.7777778208255768,0.75,0.9000000059604645,7.19387136134005e-06
88,6.872159509376305e-05,4.800472255532073,60.0,0.45833333333333337,0.25,0.25,0.25,1.5791718120728158,54.54545454545454,0.8,0.7727272808551788,0.75,0.800000011920929,3.0442857740276666e-07,4.245744208042443,36.36363636363637,0.4375,0.222222238779068,0.20000000298023224,0.25,3.365669539776738e-05,1.451321784428245,62.5,0.8333333333333333,0.675000011920929,0.6000000238418579,0.800000011920929,6.407120636141116e-06,1.806795805028271,50.0,0.5625,0.5,0.5,0.5,0.00010175865764094327,3.0405347426644362,50.0,0.7777777777777778,0.5714285373687744,0.5,0.6666666865348816,1.8775028244596817e-08,1.496354839756609,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,5.890764293589341e-05,3.2503670795081043,42.857142857142854,0.4166666666666667,0.5,0.4000000059604645,0.6666666865348816,3.598895597619896e-05,1.1992601267017966,66.66666666666666,0.6833333333333333,0.40000003576278687,0.4000000059604645,0.4000000059604645,0.00013091315590402588,2.3088321045614273,68.42105263157895,0.7041666666666666,0.5185185472170512,0.5333333412806193,0.5166666706403097,5.537669645449116e-06,4.362204841736704,50.0,0.3125,0.5833333432674408,0.5,0.75,3.1785384939646884e-05,0.8717760116372766,90.0,1.0,0.8333333432674408,0.75,1.0,1.4164908911795502e-05,0.30694775968114146,90.0,0.9666666666666667,0.9545454680919647,0.9166666567325592,1.0,1.7146628782843272e-05
89,4.4362562534336224e-05,4.791546750358623,60.0,0.13333333333333333,0.20000000298023224,0.25,0.1666666716337204,1.552730101483255,45.45454545454545,0.7333333333333334,0.6222222447395325,0.5833333432674408,0.7000000029802322,7.437953906923365e-06,4.253471689027799,36.36363636363637,0.25,0.25,0.25,0.25,2.4829105438812377e-05,1.3955160668469264,62.5,0.8,0.6500000357627869,0.6000000089406967,0.7333333492279053,3.1073691773370845e-05,1.813802770886995,50.0,0.5,0.5,0.5,0.5,6.101491508429867e-05,2.9325438029644992,50.0,0.7777777777777778,0.5714285373687744,0.5,0.6666666865348816,7.801788754896795e-08,1.5841474431092795,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,6.356068889660417e-05,3.1956319096829136,42.857142857142854,0.4166666666666667,0.5,0.4000000059604645,0.6666666865348816,2.2725643719211907e-05,1.2447345714498632,66.66666666666666,0.6833333333333333,0.40000003576278687,0.4000000059604645,0.4000000059604645,1.1619885036087565e-05,2.2381591739624995,68.42105263157895,1.0,0.6333333551883698,0.5833333333333334,0.9047619104385376,2.479605285315585e-07,4.368468303094134,50.0,0.45,0.27272728085517883,0.25,0.30000001192092896,8.763604040929456e-05,0.8543889269615406,90.0,1.0,0.8333333432674408,0.75,1.0,1.8331690786475796e-05,0.3098206337420771,80.0,0.71875,0.875,0.875,0.875,3.573756850226275e-05
90,7.394289654628822e-05,4.75316268885162,60.0,0.13333333333333333,0.20000000298023224,0.25,0.1666666716337204,1.565814597263685,45.45454545454545,0.7,0.7000000178813934,0.7000000029802322,0.7000000029802322,3.9348953166914726e-06,4.244808243381725,36.36363636363637,0.48333333333333334,0.3928571343421936,0.375,0.4166666716337204,4.8304258042873124e-05,1.3937175445297174,62.5,0.8333333333333333,0.6666666865348816,0.625,0.800000011920929,1.8118549263322764e-05,1.819791140530184,50.0,0.5,0.5,0.5,0.5,7.186824117406635e-05,2.9197852008995615,50.0,0.7777777777777778,0.5714285373687744,0.5,0.6666666865348816,1.0858640941110629e-05,1.5564678076564182,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,6.932126934779557e-05,3.18526409143267,42.857142857142854,0.4166666666666667,0.5,0.4000000059604645,0.6666666865348816,1.3427029040121802e-05,1.2629587320663287,66.66666666666666,0.625,0.8333333432674408,0.800000011920929,0.875,0.00014970459655039466,2.2500831638107375,68.42105263157895,0.7083333333333334,0.694444457689921,0.6166666746139526,0.8333333333333334,1.51645151820891e-07,4.367801634892357,50.0,0.75,0.722222238779068,0.7000000029802322,0.75,5.818396226237009e-05,0.8630473770741954,90.0,0.75,0.4615384638309479,0.4285714328289032,0.5,4.593082671218276e-05,0.3161231968549122,90.0,0.9666666666666667,0.9545454680919647,0.9166666567325592,1.0,4.7720664322495564e-05
91,6.078569944044804e-05,4.862275013024648,60.0,0.13333333333333333,0.20000000298023224,0.25,0.1666666716337204,1.5741766778276252,45.45454545454545,0.375,0.3636363744735718,0.4000000059604645,0.3333333432674408,1.9844881388903307e-07,4.253948990244388,36.36363636363637,0.2,0.4000000059604645,0.3333333432674408,0.5,1.044893466739169e-05,1.3928484117123632,62.5,0.8333333333333333,0.675000011920929,0.6000000238418579,0.800000011920929,6.424028970968737e-05,1.8466098148604644,62.5,0.5625,0.5714285373687744,0.6666666865348816,0.5,8.138809147518446e-05,2.8079117295892857,50.0,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,9.83451216186505e-06,1.6470639658487392,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,1.744195203815917e-05,3.1805464196481275,42.857142857142854,0.4166666666666667,0.5,0.4000000059604645,0.6666666865348816,4.4522478676760323e-05,1.2493711110100745,66.66666666666666,0.6833333333333333,0.40000003576278687,0.4000000059604645,0.4000000059604645,3.2200571841786525e-05,2.2036222600000412,73.68421052631578,0.7000000000000001,0.52813853820165,0.5166666706403097,0.5555555621782938,2.810884182101846e-07,4.378461706220329,50.0,0.75,0.722222238779068,0.7000000029802322,0.75,6.411389080111049e-05,0.7830177264693363,90.0,1.0,0.9545454680919647,0.9166666567325592,1.0,3.489261246801805e-05,0.3096734252400672,80.0,0.5,0.5,0.5,0.5,1.583174784325949e-05
92,2.4750265438726668e-05,4.875682659691233,60.0,0.25,0.3333333432674408,0.5,0.25,1.5600643280910824,45.45454545454545,0.55,0.550000011920929,0.550000011920929,0.550000011920929,2.0085724183753924e-05,4.272045184351166,36.36363636363637,0.26666666666666666,0.25,0.20000000298023224,0.3333333432674408,1.6775929743132507e-05,1.4357585483903827,62.5,0.84375,0.6500000059604645,0.5833333432674408,0.75,3.7097348109649614e-05,1.831806476209812,50.0,0.5,0.5,0.5,0.5,4.88120077118256e-05,2.9607123230887153,50.0,0.7777777777777778,0.5714285373687744,0.5,0.6666666865348816,6.219970349492079e-07,1.613928601615249,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,4.214461041492331e-05,3.2300345819009064,42.857142857142854,0.4166666666666667,0.5,0.4000000059604645,0.6666666865348816,1.52895514418912e-05,1.2379197928397447,66.66666666666666,0.625,0.8333333432674408,0.800000011920929,0.875,1.1296716545534296e-05,2.236295130963455,73.68421052631578,0.6430555555555556,0.4935064911842346,0.5,0.5,4.273400848203462e-07,4.396888887824811,50.0,0.28125,0.3333333432674408,0.30000001192092896,0.375,1.842244804382203e-05,0.8648412388521292,90.0,0.75,0.944444477558136,0.9000000059604645,1.0,8.143190898959134e-06,0.3076872348585117,80.0,0.75,0.7777778208255768,0.9000000059604645,0.75,1.0933625377985085e-05
93,7.517312710370981e-05,4.817692674946921,60.0,0.13333333333333333,0.20000000298023224,0.25,0.1666666716337204,1.556908913776426,45.45454545454545,0.5833333333333333,0.550000011920929,0.550000011920929,0.550000011920929,2.9533887431195823e-06,4.313324742601753,36.36363636363637,0.26666666666666666,0.3928571343421936,0.375,0.4166666716337204,3.544655395757591e-05,1.381229454329799,62.5,0.8333333333333334,0.6500000357627869,0.6000000089406967,0.7333333492279053,3.5638763981422457e-05,1.8663912606867197,50.0,0.5,0.5,0.5,0.5,4.197772985228811e-05,2.982623316891333,50.0,0.7777777777777778,0.5714285373687744,0.5,0.6666666865348816,6.673196240566305e-07,1.6151367642704924,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,9.864671178728968e-05,3.304655646827771,42.857142857142854,0.4166666666666667,0.5,0.4000000059604645,0.6666666865348816,1.3089807369932404e-05,1.2421737482644108,66.66666666666666,0.65,0.40000003576278687,0.4000000059604645,0.4000000059604645,0.00012081557386576505,2.2683642730367217,68.42105263157895,0.7083333333333334,0.5166666706403097,0.4722222288449605,0.5833333333333334,1.816442674066513e-06,4.406313350625836,50.0,0.6875,0.722222238779068,0.7000000029802322,0.75,2.6336278292654105e-05,0.8777176216113396,90.0,0.75,0.944444477558136,0.9000000059604645,1.0,9.13625100012963e-06,0.3109423250460097,80.0,0.9666666666666667,0.9000000357627869,0.9000000059604645,0.9000000059604645,1.6246882119202004e-05
94,5.0592961940241464e-05,4.821536702646744,60.0,0.375,0.20000000298023224,0.5,0.125,1.5757082841420327,54.54545454545454,0.3333333333333333,0.6136363744735718,0.5666666775941849,0.8333333432674408,2.380221006199682e-06,4.2903577269614805,36.36363636363637,0.26666666666666666,0.3928571343421936,0.375,0.4166666716337204,2.335440075982848e-05,1.4421319866821105,62.5,0.84375,0.675000011920929,0.625,0.75,4.9659187896183645e-05,1.9173525997549254,50.0,0.5,0.5,0.5,0.5,5.219222612006992e-05,2.9938284715813555,50.0,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,1.7689814935873406e-07,1.5368232769543084,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,6.355691491605642e-05,3.295313674902019,42.857142857142854,0.4166666666666667,0.5,0.4000000059604645,0.6666666865348816,2.4540090177660233e-05,1.2295227537532556,66.66666666666666,0.625,0.8333333432674408,0.800000011920929,0.875,8.90296930196108e-05,2.274682781118349,68.42105263157895,0.7999999999999999,0.6333333551883698,0.5714285771052042,0.777777781089147,2.911147563643699e-06,4.406416666429823,50.0,0.3125,0.30000001192092896,0.25,0.375,3.7653998253602955e-05,0.8560251563768967,90.0,0.75,0.5,0.5,0.5,7.820382794282413e-06,0.3097536170473043,90.0,0.75,0.944444477558136,0.9000000059604645,1.0,3.488872413249635e-06
95,5.223750210642229e-05,4.868345281997501,60.0,0.5,0.5,0.5,0.5,1.5740847434451823,54.54545454545454,0.4,0.6136363744735718,0.5833333432674408,0.6500000059604645,1.1438120876336816e-05,4.286755285991476,36.36363636363637,0.4375,0.4583333432674408,0.375,0.625,1.6945203237606118e-05,1.482826743370406,62.5,0.8,0.649350643157959,0.5833333432674408,0.7333333492279053,1.7460949497128334e-05,1.9184675148029824,50.0,0.5,0.5,0.5,0.5,3.311799632177351e-05,2.9713863783533725,50.0,0.7777777777777778,0.5714285373687744,0.5,0.6666666865348816,1.3490597239720216e-07,1.5110176460596432,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,6.931959236574296e-05,3.279693146437552,42.857142857142854,0.4166666666666667,0.5,0.4000000059604645,0.6666666865348816,9.601335736365174e-06,1.2374235290909088,66.66666666666666,0.625,0.8333333432674408,0.800000011920929,0.875,2.2237817054682366e-05,2.279440542087021,68.42105263157895,0.8486111111111111,0.7111111283302307,0.644444465637207,0.8055555621782938,2.7821024994790474e-06,4.433642885470785,50.0,0.55,0.30000001192092896,0.30000001192092896,0.30000001192092896,3.771005691271604e-05,0.8500558415640059,90.0,1.0,0.8333333432674408,0.75,1.0,6.407366925795033e-06,0.31444814868461113,90.0,0.7083333333333333,0.4615384638309479,0.4285714328289032,0.5,5.6831820906417606e-06
96,5.02100807533543e-05,4.871583980739402,60.0,0.13333333333333333,0.20000000298023224,0.25,0.1666666716337204,1.6170819816209059,45.45454545454545,0.53125,0.6727272570133209,0.7142857164144516,0.7083333432674408,3.351940314956122e-05,4.290206897652079,36.36363636363637,0.625,0.20000000298023224,0.1666666716337204,0.25,1.6262596839092323e-05,1.5638770770444401,62.5,0.8125,0.666666716337204,0.6000000089406967,0.75,1.3490483491328379e-05,1.917029661810957,50.0,0.5,0.5,0.5,0.5,3.426661748674108e-05,3.0088252406266602,50.0,0.7777777777777778,0.5714285373687744,0.5,0.6666666865348816,2.159512998965106e-05,1.5021255135723253,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,7.273305544920315e-05,3.284290236626209,42.857142857142854,0.4166666666666667,0.5,0.4000000059604645,0.6666666865348816,1.978229931318779e-05,1.2412074896043952,66.66666666666666,0.625,0.8333333432674408,0.800000011920929,0.875,3.544214163347174e-05,2.307889988071065,68.42105263157895,0.7152777777777778,0.7111111283302307,0.700000007947286,0.8055555621782938,2.1432335103863252e-07,4.464614613170052,50.0,0.75,0.722222238779068,0.7000000029802322,0.75,4.0596005752134164e-05,0.8581018072223671,90.0,1.0,0.9545454680919647,0.9166666567325592,1.0,3.587009967438671e-06,0.31161323525619766,90.0,1.0,0.8333333432674408,0.75,1.0,3.723959138456683e-05
97,4.400654614779964e-05,4.902347584171338,60.0,0.45833333333333337,0.25,0.25,0.25,1.5379051371687311,45.45454545454545,0.55,0.550000011920929,0.550000011920929,0.550000011920929,2.8627865567486513e-05,4.289183565035135,36.36363636363637,0.4375,0.222222238779068,0.20000000298023224,0.25,8.636525991848384e-06,1.3641426085960013,62.5,0.8333333333333333,0.6666666865348816,0.625,0.800000011920929,1.0099121694525187e-05,1.9326943953271198,50.0,0.5,0.5,0.5,0.5,3.567335324656092e-05,2.8556548984573884,50.0,0.7777777777777778,0.5714285373687744,0.5,0.6666666865348816,9.638959099924573e-06,1.6640211877871498,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,5.518105471586946e-05,3.277481819831363,42.857142857142854,0.4166666666666667,0.5,0.4000000059604645,0.6666666865348816,3.0954096141694285e-05,1.2739188727593562,66.66666666666666,0.625,0.8333333432674408,0.800000011920929,0.875,5.717667981767781e-06,2.2458667393393457,73.68421052631578,0.75,0.7301587462425232,0.7833333412806193,0.75,3.932570385451049e-06,4.4581450204740865,50.0,0.40625,0.3333333432674408,0.30000001192092896,0.375,3.187628809365104e-05,0.8422834896936925,90.0,0.75,0.944444477558136,0.9000000059604645,1.0,2.748038254601234e-05,0.3138558474413539,80.0,1.0,0.7777778208255768,0.75,0.9000000059604645,3.194152547315275e-05
98,5.50675649100052e-05,4.8795766095466195,60.0,0.34375,0.1666666716337204,0.25,0.125,1.5670581208827234,54.54545454545454,0.7333333333333334,0.7000000178813934,0.6333333551883698,0.800000011920929,1.3233171038582894e-07,4.303666007952691,36.36363636363637,0.6666666666666666,0.4583333432674408,0.6000000014901161,0.4166666716337204,1.6770376530271453e-05,1.436214541922914,62.5,0.7333333333333334,0.5974026024341583,0.5416666567325592,0.6666666716337204,1.036872083642787e-05,1.9263949308108637,50.0,0.5,0.5,0.5,0.5,3.912989849934627e-05,2.962725970524184,50.0,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,3.8070541497369817e-06,1.577682067345812,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,2.758047452492102e-05,3.266519637199582,42.857142857142854,0.4166666666666667,0.5,0.4000000059604645,0.6666666865348816,1.778144447723299e-05,1.2751345055898082,66.66666666666666,0.65,0.3636363744735718,0.3333333432674408,0.4000000059604645,7.437592665198749e-05,2.2758387448437127,73.68421052631578,0.7791666666666667,0.7333333392937978,0.7222222288449606,0.777777781089147,5.170760989654572e-06,4.489321296877999,50.0,0.75,0.5833333432674408,0.5,0.75,1.7954788653266412e-05,0.8717258535085215,90.0,0.75,0.944444477558136,0.9000000059604645,1.0,1.2296521768192287e-05,0.3139384467267946,90.0,1.0,0.9545454680919647,0.9166666567325592,1.0,5.740070249785817e-06
99,8.175565894601996e-05,4.906459869827099,60.0,0.375,0.20000000298023224,0.5,0.125,1.586073966751828,45.45454545454545,0.5,0.7000000029802322,0.6666666716337204,0.75,2.1323157546790794e-05,4.341039944507255,36.36363636363637,0.48333333333333334,0.3928571343421936,0.375,0.4166666716337204,2.8064541795272293e-05,1.4318107990585256,62.5,0.8125,0.6666666865348816,0.6000000238418579,0.75,7.178342887671343e-06,2.0005986053798814,50.0,0.5,0.5,0.5,0.5,4.7517826095742443e-05,3.0253525168502438,50.0,0.7777777777777778,0.5714285373687744,0.5,0.6666666865348816,9.011899555939475e-06,1.6007883875279296,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,3.544531049148326e-05,3.346178218667851,42.857142857142854,0.4166666666666667,0.5,0.4000000059604645,0.6666666865348816,6.205810485291954e-06,1.2545853141062322,66.66666666666666,0.71875,0.4000000059604645,0.3333333432674408,0.5,5.590946820070564e-05,2.2977257599090084,68.42105263157895,0.8055555555555555,0.75,0.7166666686534882,0.8055555621782938,5.280792998177496e-07,4.497392114830616,50.0,0.78125,0.5833333432674408,0.5,0.75,3.752117490250812e-05,0.9089717012518411,90.0,1.0,0.9545454680919647,0.9166666567325592,1.0,8.014600138604617e-06,0.30796165407633297,90.0,1.0,0.8333333432674408,0.75,1.0,9.569623682852272e-06
